Village id,Pop 1980,Pop 1990,Pop 2000,Pop 2010,log pop 1980,log pop 1990,log pop 2000,log pop 2010,Delta pop 90-80,Delta pop 00-90,Delta pop 10-00,Road Investment Ever (Treatment group),Road Investment between 1990-2000,Road Investment between 2000-2010 ,,,,
659,54180,59598,62578,64456,10.90006712,10.9953773,11.04416906,11.0737381,0.1,0.050001678,0.030010547,0,0,0,,,,
660,61408,67549,70926,73054,11.0252954,11.12060854,11.16939236,11.19895417,0.100003257,0.049993338,0.030003102,0,0,0,,,,
661,46128,50741,53278,70860,10.73917542,10.83448954,10.88327877,11.16846138,0.100004336,0.049999015,0.33000488,1,0,1,,,,
662,5398,5938,8016,8256,8.593783794,8.689127655,8.989194823,9.018695488,0.100037051,0.349949478,0.02994012,1,1,0,,,,
663,56417,62058,65162,67117,10.94052581,11.03582471,11.08463176,11.11419264,0.099987592,0.050017725,0.030002148,0,0,0,,,,
664,53978,59376,62345,64215,10.89633184,10.99164538,11.04043876,11.06999211,0.100003705,0.050003368,0.029994386,0,0,0,,,,
665,13746,15120,15876,16352,9.528503152,9.62377365,9.672563814,9.702105493,0.099956351,0.05,0.029982363,0,0,0,,,,
666,12508,13759,14447,19215,9.434123719,9.529448434,9.57824206,9.863446503,0.10001599,0.050003634,0.330033917,1,0,1,,,,
667,40328,44361,46579,47977,10.6048013,10.70011598,10.74890507,10.77847701,0.100004959,0.049998873,0.030013525,0,0,0,,,,
668,34864,38350,40268,41476,10.45921006,10.55450981,10.60331239,10.63287023,0.099988527,0.050013038,0.029999007,0,0,0,,,,
669,52580,57838,60730,62552,10.8700911,10.96540128,11.01419309,11.04375349,0.1,0.050001729,0.030001647,0,0,0,,,,
670,95708,105279,110543,147022,11.46905717,11.56436925,11.61315986,11.89833751,0.10000209,0.050000475,0.329998281,1,0,1,,,,
671,23170,25487,26762,27565,10.05061362,10.1459238,10.19473825,10.22430213,0.1,0.050025503,0.030005231,0,0,0,,,,
672,24169,26586,35891,36968,10.0928261,10.18814004,10.48824185,10.51780795,0.100004138,0.349996239,0.030007523,1,1,0,,,,
673,16164,17781,18670,19230,9.690541826,9.78588575,9.834673237,9.864226839,0.10003712,0.049997188,0.029994644,0,0,0,,,,
674,26030,28634,30066,30967,10.167005,10.2623501,10.31115024,10.3406774,0.100038417,0.050010477,0.029967405,0,0,0,,,,
675,47600,52360,70686,72807,10.77058804,10.86589822,11.16600281,11.19556738,0.1,0.35,0.030005942,1,1,0,,,,
676,1382,1521,1597,1645,7.231287004,7.327123292,7.375882148,7.405495663,0.100578871,0.049967127,0.030056356,0,0,0,,,,
677,48853,53738,56426,58118,10.79657107,10.89187567,10.94068532,10.97023071,0.099993859,0.05002047,0.029986177,0,0,0,,,,
678,8938,9831,10322,10632,9.098067129,9.193295937,9.242032819,9.2716236,0.099910495,0.049944055,0.030032939,0,0,0,,,,
679,13334,14667,15401,15863,9.498072443,9.593355351,9.642187721,9.671744632,0.099970001,0.050044317,0.029998052,0,0,0,,,,
680,89871,98858,133458,137462,11.40613059,11.50143976,11.8015421,11.83110279,0.099998887,0.349996965,0.030001948,1,1,0,,,,
681,2342,2577,2706,2786,7.758760544,7.854381211,7.903226809,7.932362154,0.100341588,0.050058207,0.029563932,0,0,0,,,,
682,75437,82981,87130,115883,11.23105315,11.32636694,11.37515654,11.66033634,0.100003977,0.049999397,0.330001148,1,0,1,,,,
683,92559,101815,106906,142185,11.43560156,11.53091272,11.57970522,11.86488431,0.10000108,0.050002455,0.330000187,1,0,1,,,,
684,62835,69119,93311,96110,11.04826752,11.14358494,11.44369328,11.47324865,0.100007957,0.350005064,0.029996463,1,1,0,,,,
685,52937,58231,78612,80970,10.87685781,10.97217314,11.27227964,11.30183399,0.100005667,0.350002576,0.029995421,1,1,0,,,,
686,71765,78942,82889,110242,11.18115217,11.27646868,11.32525764,11.61043323,0.100006967,0.049998733,0.329995536,1,0,1,,,,
687,55039,60543,63570,65478,10.9157973,11.01110914,11.05989694,11.08946949,0.100001817,0.049997522,0.030014158,0,0,0,,,,
688,36143,39758,41746,42998,10.49523857,10.59056636,10.63935892,10.66890888,0.100019368,0.050002515,0.029990897,0,0,0,,,,
689,40519,44571,46800,48204,10.60952628,10.7048387,10.75363848,10.78319728,0.100002468,0.050010096,0.03,0,0,0,,,,
690,26363,28999,30449,31362,10.17971679,10.27501663,10.32380843,10.35335225,0.09998862,0.050001724,0.029984564,0,0,0,,,,
691,54439,59883,80842,83267,10.90483609,11.00014794,11.30025191,11.32980759,0.100001837,0.349999165,0.029996784,1,1,0,,,,
692,4438,4882,5126,5279,8.397959103,8.493310251,8.542080907,8.571491965,0.100045065,0.049979517,0.029847835,0,0,0,,,,
693,882,970,1018,1049,6.782192056,6.877296071,6.925595197,6.955592608,0.099773243,0.049484536,0.030451866,0,0,0,,,,
694,43567,47924,50320,51830,10.68205526,10.7773717,10.82615789,10.85572441,0.100006886,0.049995827,0.030007949,0,0,0,,,,
695,58701,64571,67800,69834,10.98021204,11.07552067,11.12431747,11.15387628,0.099998296,0.050006969,0.03,0,0,0,,,,
696,22701,24971,26220,34873,10.03016426,10.12547043,10.17427776,10.45946817,0.099995595,0.050018021,0.330015256,1,0,1,,,,
697,18441,20285,27385,28207,9.822331726,9.917636976,10.2177507,10.24732545,0.099994577,0.350012324,0.030016432,1,1,0,,,,
698,27024,29726,31213,32149,10.20448064,10.29977736,10.34858995,10.37813662,0.099985198,0.050023548,0.029987505,0,0,0,,,,
699,23716,26088,35219,36276,10.0739052,10.16923072,10.46934099,10.49891164,0.100016866,0.350007666,0.030012209,1,1,0,,,,
700,43895,48285,50699,67430,10.6895557,10.78487623,10.83366147,11.1188453,0.100011391,0.049994822,0.330006509,1,0,1,,,,
701,59060,64966,68214,90725,10.98630916,11.08161934,11.1304051,11.41558823,0.1,0.049995382,0.330005571,1,0,1,,,,
702,66782,73461,77134,79448,11.10918886,11.20450993,11.25329945,11.282858,0.100011979,0.049999319,0.029999741,0,0,0,,,,
703,35871,39458,41431,42674,10.48768445,10.58299209,10.63178467,10.66134511,0.099997212,0.050002534,0.03000169,0,0,0,,,,
704,7459,8205,8615,8874,8.917176636,9.012499004,9.061260149,9.090880932,0.100013407,0.049969531,0.030063842,0,0,0,,,,
705,4529,4982,5230,5387,8.418256444,8.513586696,8.562166557,8.591743923,0.10002208,0.049779205,0.03001912,0,0,0,,,,
706,13103,14414,15134,15589,9.480596491,9.575955235,9.624699147,9.654320816,0.100053423,0.049951436,0.030064755,0,0,0,,,,
707,79934,87927,92323,95093,11.28895657,11.3842622,11.43304858,11.46261064,0.099994996,0.049996019,0.030003358,0,0,0,,,,
708,87257,95983,129577,133464,11.37661307,11.47192637,11.77203058,11.80158706,0.100003438,0.349999479,0.029997608,1,1,0,,,,
709,39133,43046,45198,46554,10.57472138,10.67002459,10.71880812,10.74836821,0.099992334,0.049993031,0.030001327,0,0,0,,,,
710,27271,29998,31498,32443,10.21357915,10.30888599,10.35767933,10.38723998,0.099996333,0.050003334,0.030001905,0,0,0,,,,
711,41323,45455,61364,63205,10.62917452,10.7244781,11.02457862,11.05413869,0.09999274,0.3499945,0.030001304,1,1,0,,,,
712,72312,79543,107383,110604,11.18874537,11.28405303,11.58415716,11.61371153,0.099997234,0.349999371,0.029995437,1,1,0,,,,
713,12136,13350,14017,14438,9.403931521,9.499271664,9.548026158,9.577618899,0.10003296,0.049962547,0.030034958,0,0,0,,,,
714,83399,91739,96326,128114,11.3313916,11.42670287,11.47549355,11.76067577,0.100001199,0.050000545,0.33000436,1,0,1,,,,
715,35470,39017,40968,42197,10.47644255,10.57175273,10.62054655,10.65010441,0.1,0.050003844,0.029999024,0,0,0,,,,
716,73627,80990,85040,113103,11.20676709,11.30208097,11.35087701,11.63605419,0.100004075,0.050006174,0.329997648,1,0,1,,,,
717,70574,77631,81513,83958,11.16441708,11.25972211,11.3085178,11.33807195,0.099994332,0.050005797,0.029995215,0,0,0,,,,
718,8987,9886,10380,10691,9.103534368,9.198874894,9.247636157,9.277157545,0.100033382,0.049969654,0.029961464,0,0,0,,,,
719,59320,65252,68514,70570,10.9907018,11.08601198,11.13479338,11.1643604,0.1,0.049990805,0.030008465,0,0,0,,,,
720,89938,98932,133558,137565,11.40687582,11.50218802,11.80229112,11.83185181,0.100002224,0.349997978,0.030001947,1,1,0,,,,
721,63402,69742,73230,75426,11.05725069,11.152558,11.20136045,11.23090732,0.099996846,0.050012905,0.02998771,0,0,0,,,,
722,26486,29135,39332,40512,10.18437157,10.27969548,10.57979372,10.60935351,0.100015102,0.349991419,0.030001017,1,1,0,,,,
723,71434,78578,82506,84982,11.17652923,11.27184704,11.3206263,11.35019475,0.100008399,0.049988546,0.030009939,0,0,0,,,,
724,6655,7321,9883,10179,8.803123731,8.89850221,9.198571388,9.228082053,0.100075131,0.349952192,0.02995042,1,1,0,,,,
725,7763,8539,8966,9235,8.957124136,9.052399184,9.101194925,9.130755893,0.099961355,0.050005855,0.030002231,0,0,0,,,,
726,41524,45677,47961,49400,10.63402685,10.72935017,10.77814346,10.8077057,0.100014449,0.050003284,0.030003545,0,0,0,,,,
727,67947,74742,100902,103929,11.12648327,11.22179746,11.52190503,11.55146325,0.100004415,0.350004014,0.029999405,1,1,0,,,,
728,46618,51279,53843,55458,10.74974201,10.84503659,10.89382768,10.92338126,0.099982839,0.050000975,0.029994614,0,0,0,,,,
729,44969,49466,51939,69079,10.71372864,10.80904084,10.85782523,11.14300606,0.100002224,0.049993935,0.330002503,1,0,1,,,,
730,76483,84131,88338,90988,11.24482377,11.34013039,11.38892565,11.41848291,0.099996078,0.050005349,0.029998415,0,0,0,,,,
731,47200,51920,70092,72195,10.76214917,10.85745935,11.15756394,11.18712607,0.1,0.35,0.030003424,1,1,0,,,,
732,61722,67894,71288,73426,11.03039571,11.12570294,11.17448329,11.20403338,0.09999676,0.04998969,0.029991022,0,0,0,,,,
733,14532,15985,21580,22227,9.584108393,9.679406061,9.979522239,10.00906305,0.099986237,0.35001564,0.029981464,1,1,0,,,,
734,4354,4790,5029,5180,8.378850242,8.47428569,8.522976436,8.552560335,0.100137804,0.049895616,0.03002585,0,0,0,,,,
735,39242,43166,45324,46684,10.57750288,10.67280843,10.72159197,10.75115677,0.099994903,0.04999305,0.030006178,0,0,0,,,,
736,2546,2801,2941,3029,7.842278779,7.937731775,7.986504939,8.015987811,0.100157109,0.049982149,0.029921795,0,0,0,,,,
737,59733,65706,68992,71062,10.99763991,11.09294552,11.14174583,11.17130801,0.099994978,0.050010654,0.030003479,0,0,0,,,,
738,68066,74873,78617,104561,11.1282331,11.22354862,11.27234324,11.55752591,0.100005877,0.050004675,0.330004961,1,0,1,,,,
739,9938,10932,11478,11822,9.204121072,9.299449547,9.348187439,9.377717481,0.100020125,0.049945115,0.029970378,0,0,0,,,,
740,12898,14188,19154,19729,9.46482754,9.560151816,9.86026685,9.889844913,0.100015506,0.350014096,0.030019839,1,1,0,,,,
741,73030,80333,84350,86880,11.19862559,11.29393577,11.34273009,11.37228314,0.1,0.050004357,0.029994072,0,0,0,,,,
742,11136,12250,16538,17034,9.317938383,9.413281216,9.713416042,9.742966626,0.10003592,0.350040816,0.029991535,1,1,0,,,,
743,71865,79051,83004,85494,11.18254464,11.27784849,11.32664408,11.35620148,0.099993043,0.050005693,0.029998554,0,0,0,,,,
744,58444,64289,67503,69528,10.97582431,11.07114382,11.11992732,11.14948483,0.100010266,0.049993,0.029998667,0,0,0,,,,
745,63714,70085,73589,75797,11.0621596,11.15746407,11.20625084,11.23581399,0.099993722,0.049996433,0.030004484,0,0,0,,,,
746,99537,109491,114966,152905,11.50828471,11.60359763,11.65239171,11.93757209,0.100003014,0.05000411,0.330001914,1,0,1,,,,
747,15497,17046,17898,18435,9.648401736,9.743670851,9.792444254,9.822006311,0.09995483,0.049982401,0.030003352,0,0,0,,,,
748,60451,66496,69821,71915,11.0095884,11.10489707,11.1536901,11.18324015,0.099998346,0.050003008,0.029990977,0,0,0,,,,
749,29136,32050,43268,44566,10.2797298,10.37505246,10.67516861,10.70472652,0.100013729,0.350015601,0.029999076,1,1,0,,,,
750,78694,86563,90891,93618,11.27332219,11.36862775,11.41741627,11.44697795,0.099994917,0.049998267,0.030002971,0,0,0,,,,
751,58361,64197,67406,69429,10.97440314,11.06971176,11.11848931,11.14805993,0.099998287,0.04998676,0.030012165,0,0,0,,,,
752,34003,37403,39274,40452,10.43420403,10.52950619,10.578318,10.60787137,0.099991177,0.050022725,0.029994398,0,0,0,,,,
753,1006,1107,1162,1198,6.913737351,7.009408933,7.057897937,7.088408779,0.100397614,0.04968383,0.030981067,0,0,0,,,,
754,28804,31685,33269,34267,10.26826955,10.36359866,10.41238131,10.44193807,0.10002083,0.04999211,0.029997896,0,0,0,,,,
755,20259,22285,23399,24101,9.916354418,10.01166909,10.06044857,10.09000861,0.100004936,0.049988782,0.030001282,0,0,0,,,,
756,58778,64655,67888,69925,10.98152291,11.07682072,11.12561457,11.15517852,0.099986389,0.050003867,0.030005303,0,0,0,,,,
757,5557,6113,6418,6611,8.622813673,8.71817293,8.766861822,8.796490207,0.100053986,0.049893669,0.030071673,0,0,0,,,,
758,53441,58785,61724,63576,10.88633352,10.981642,11.03042811,11.05999132,0.099998129,0.049995747,0.030004536,0,0,0,,,,
759,19378,21316,28777,29640,9.871893681,9.967213243,10.26733174,10.29688008,0.100010321,0.350018765,0.029989228,1,1,0,,,,
760,10825,11908,12503,16629,9.289613553,9.384965722,9.433723894,9.718903438,0.100046189,0.049966409,0.3300008,1,0,1,,,,
761,70075,77083,104062,107184,11.15732138,11.25263804,11.55274215,11.58230226,0.100007135,0.349999351,0.030001345,1,1,0,,,,
762,13960,15356,16124,21445,9.543951376,9.639261556,9.688064124,9.973246797,0.1,0.050013024,0.330004962,1,0,1,,,,
763,8260,9086,9541,9827,9.019179867,9.114490046,9.163353581,9.192888978,0.1,0.050077042,0.029975894,0,0,0,,,,
764,1798,1978,2077,2762,7.494430215,7.589841512,7.638679824,7.923710334,0.100111235,0.050050556,0.3298026,1,0,1,,,,
765,35727,39300,41265,42502,10.48366198,10.5789798,10.62776996,10.65730641,0.100008397,0.05,0.029976978,0,0,0,,,,
766,72529,79782,83770,86283,11.19174176,11.28705319,11.33583023,11.36538787,0.100001379,0.049986212,0.029998806,0,0,0,,,,
767,44410,48851,51294,52833,10.70121995,10.79653013,10.84532907,10.87489127,0.1,0.050009212,0.030003509,0,0,0,,,,
768,37359,41095,43150,44444,10.52832913,10.62364174,10.6724377,10.70198525,0.100002677,0.050006083,0.029988413,0,0,0,,,,
769,51726,56899,59744,61536,10.85371584,10.94903305,10.99782405,11.02737765,0.100007733,0.050000879,0.029994644,0,0,0,,,,
770,72829,80112,84118,86641,11.19586951,11.29118093,11.33997585,11.36952842,0.100001373,0.050004993,0.02999358,0,0,0,,,,
771,68189,75008,78758,81121,11.13003854,11.22535005,11.27413514,11.30369715,0.100001467,0.049994667,0.030003301,0,0,0,,,,
772,79182,87101,91456,94200,11.27950428,11.37482364,11.42361326,11.45317546,0.100010103,0.049999426,0.030003499,0,0,0,,,,
773,43202,47522,64155,66080,10.67364207,10.76894804,11.06905731,11.09862141,0.099995371,0.350006313,0.030005456,1,1,0,,,,
774,70260,77286,81150,83585,11.15995793,11.25526811,11.30405457,11.33361936,0.1,0.049996118,0.030006161,0,0,0,,,,
775,44448,48893,51338,68280,10.70207525,10.79738952,10.8461865,11.13137218,0.1000045,0.050007158,0.33000896,1,0,1,,,,
776,24389,26828,28169,37465,10.10188749,10.1972014,10.24597736,10.53116244,0.1000041,0.04998509,0.330008165,1,0,1,,,,
777,19526,21478,22552,23229,9.87950219,9.974784434,10.02357903,10.05315678,0.099969272,0.050004656,0.03001951,0,0,0,,,,
778,37235,40958,43006,44297,10.52500446,10.62030243,10.66909492,10.69867223,0.099986572,0.050002442,0.030019067,0,0,0,,,,
779,59489,65438,68710,70771,10.9935467,11.08885841,11.13765003,11.16720459,0.100001681,0.050001528,0.029995634,0,0,0,,,,
780,7458,8203,8614,8872,8.917042561,9.01225522,9.061144066,9.090655529,0.099892733,0.050103621,0.029951242,0,0,0,,,,
781,45731,50304,52819,54404,10.73053168,10.82583988,10.87462625,10.90419296,0.099997813,0.049996024,0.030008141,0,0,0,,,,
782,87298,96028,129638,133527,11.37708283,11.47239509,11.77250123,11.80205898,0.100002291,0.350002083,0.02999892,1,1,0,,,,
783,93106,102417,138263,142411,11.44149391,11.53680799,11.83691295,11.86647252,0.100004296,0.350000488,0.030000796,1,1,0,,,,
784,67874,74661,78394,80746,11.12540832,11.22071315,11.26950267,11.2990637,0.099994107,0.04999933,0.030002296,0,0,0,,,,
785,33489,36838,49731,51223,10.41897231,10.5142852,10.81438376,10.84394393,0.100002986,0.349991856,0.030001408,1,1,0,,,,
786,11967,13164,13822,18383,9.389908141,9.48524111,9.534016805,9.819181603,0.100025069,0.049984807,0.329981189,1,0,1,,,,
787,56347,61982,65081,67034,10.93928428,11.0345993,11.08338793,11.11295523,0.100005324,0.049998387,0.030008758,0,0,0,,,,
788,18627,20490,21515,28615,9.83236742,9.927692241,9.976505645,10.26168633,0.100016106,0.050024402,0.330002324,1,0,1,,,,
789,44704,49174,51633,53182,10.70781826,10.80312031,10.85191628,10.88147527,0.099991052,0.050006101,0.030000194,0,0,0,,,,
790,59827,65810,69101,91904,10.99921234,11.09452708,11.14332448,11.42849983,0.100005014,0.050007598,0.329995224,1,0,1,,,,
791,40092,44102,46306,47695,10.59893209,10.69426041,10.74302682,10.77258185,0.100019954,0.049975058,0.029996113,0,0,0,,,,
792,51896,57086,59940,61738,10.85699699,10.95231418,11.00109934,11.0306549,0.100007708,0.049994745,0.029996663,0,0,0,,,,
793,28712,31583,42637,43916,10.26507043,10.36037428,10.6604777,10.690034,0.099993034,0.349998417,0.02999742,1,1,0,,,,
794,12642,13906,14601,15039,9.444779883,9.540075681,9.588845299,9.618402106,0.09998418,0.049978427,0.029997945,0,0,0,,,,
795,85013,93514,98190,130593,11.35055946,11.44586644,11.49465966,11.7798409,0.099996471,0.050003208,0.330003055,1,0,1,,,,
796,28160,30976,32525,33501,10.24565781,10.34096799,10.3897643,10.41933057,0.1,0.050006457,0.030007686,0,0,0,,,,
797,21120,23232,24394,25126,9.957975738,10.05328592,10.10209248,10.13165845,0.1,0.050017218,0.030007379,0,0,0,,,,
798,53489,58838,79431,81814,10.8872313,10.98254318,11.282644,11.31220366,0.10000187,0.349994901,0.030000881,1,1,0,,,,
799,6667,7334,7700,7931,8.804925263,8.900276349,8.948975608,8.97853441,0.100044998,0.049904554,0.03,0,0,0,,,,
800,18828,20711,21747,28924,9.843100403,9.938420239,9.987231096,10.27242698,0.100010622,0.050021728,0.330022532,1,0,1,,,,
801,15316,16848,22745,23427,9.636653313,9.731987234,10.03210062,10.06164448,0.100026116,0.350011871,0.029984612,1,1,0,,,,
802,59238,65162,68421,70474,10.98931851,11.08463176,11.13343507,11.16299913,0.100003376,0.050013812,0.030005408,0,0,0,,,,
803,52162,57378,60246,62054,10.86210954,10.95741623,11.00619146,11.03576025,0.099996166,0.049984315,0.030010291,0,0,0,,,,
804,23138,25452,26725,27526,10.04923157,10.1445496,10.19335474,10.22288629,0.100008644,0.050015716,0.029971936,0,0,0,,,,
805,48114,52925,55571,73909,10.78132847,10.8766311,10.92541676,11.21058989,0.099991686,0.049995276,0.329992262,1,0,1,,,,
806,91114,100225,135304,139363,11.41986675,11.51517294,11.81527938,11.84483732,0.09999561,0.350002494,0.029999113,1,1,0,,,,
807,17275,19003,25654,26424,9.757015649,9.85235214,10.15245478,10.18202797,0.100028944,0.349997369,0.030014813,1,1,0,,,,
808,27630,30393,31913,32870,10.22665742,10.3219676,10.37076873,10.40031567,0.1,0.050011516,0.029987779,0,0,0,,,,
809,47256,51982,54581,72593,10.76333491,10.85865278,10.90744112,11.19262378,0.100008465,0.049998076,0.330004947,1,0,1,,,,
810,29959,32955,44489,45824,10.30758506,10.40289827,10.70299725,10.73256325,0.100003338,0.349992414,0.030007418,1,1,0,,,,
811,96566,106223,143401,147703,11.47798199,11.57329594,11.87340018,11.90295878,0.100004142,0.349999529,0.029999791,1,1,0,,,,
812,68690,75559,79337,81717,11.13735891,11.23266909,11.28145988,11.31101734,0.1,0.050000662,0.029998614,0,0,0,,,,
813,50025,55027,57778,59512,10.82027816,10.91557925,10.96436336,10.99393325,0.099990005,0.049993639,0.030011423,0,0,0,,,,
814,12487,13736,14423,14856,9.432443382,9.527775403,9.576579434,9.606159103,0.100024025,0.05001456,0.030021493,0,0,0,,,,
815,13266,14593,15322,15782,9.49295965,9.588297241,9.637044983,9.666625329,0.100030152,0.049955458,0.03002219,0,0,0,,,,
816,60149,66164,89321,92001,11.0045801,11.09989179,11.3999919,11.42955473,0.100001663,0.349993954,0.030004142,1,1,0,,,,
817,83396,91736,96323,128110,11.33135563,11.42667017,11.47546241,11.76064455,0.100004796,0.05000218,0.330004257,1,0,1,,,,
818,49835,54818,57559,59286,10.81647283,10.91177389,10.96056579,10.99012847,0.099989967,0.050001824,0.030003996,0,0,0,,,,
819,49070,53978,56677,58377,10.80100313,10.89633184,10.94512376,10.97467726,0.100020379,0.050001853,0.02999453,0,0,0,,,,
820,84879,93367,98035,130387,11.34898199,11.44429324,11.49307984,11.77826223,0.100001178,0.049996251,0.33000459,1,0,1,,,,
